name,connected,uptime,wifi_strength,bytesReceived,bytesSent,packetsLost
printer,1,76725,0,20073,9811,19
camera,0,76725,0,102209,411428,822
xbox,0,76725,0,0,0,0
iphone,0,76725,-1,3886842,3775476,7550
googlepixel,0,76725,-1,3794409,3789621,7579
voipphone,0,76725,0,250061,273143,546
nest,0,76725,0,9507,19739,39
toaster,0,76725,0,9814,19179,38
smokedetector,0,76725,0,20275,9344,18
chromecast,0,76725,0,1428844227,1376265313,2752530
appletv,0,76725,0,1815185659,1906973647,3813947
school-laptop,0,76725,0,2859655,2859652,8578956
home,0,76785,0,4096837409,2335463528,4670927
desktopfamily,0,76785,0,649271588,649285269,1298570
dadpc,0,76785,0,649286385,649271942,1298543
regulartv,0,76785,0,1913,1892,3
printer,1,76785,0,20085,9820,19
camera,0,76785,0,102306,411707,823
xbox,0,76785,0,0,0,0
iphone,0,76785,-1,3890225,3780616,7561
googlepixel,0,76785,-1,3798330,3791983,7583
voipphone,0,76785,0,250109,273197,546
nest,0,76785,0,9517,19753,39
toaster,0,76785,0,9827,19195,38
smokedetector,0,76785,0,20298,9357,18
chromecast,0,76785,0,1428844227,1376265313,2752530
appletv,0,76785,0,1815185659,1906973647,3813947
school-laptop,0,76785,0,2897172,2897156,5794
home,0,76845,0,4098228876,2338165134,4676330
desktopfamily,0,76845,0,649998909,650012417,1300024
dadpc,0,76845,0,650013676,649998976,1299997
regulartv,0,76845,0,1913,1894,3
printer,1,76845,0,20104,9820,19
camera,0,76845,0,102320,414188,828
xbox,0,76845,0,0,0,0
iphone,0,76845,-1,3891408,3782420,7564
googlepixel,0,76845,-1,3803362,3796859,7593
voipphone,0,76845,0,250151,273259,546
nest,0,76845,0,9530,19773,39
toaster,0,76845,0,9839,19214,38
smokedetector,0,76845,0,20300,9370,18
chromecast,0,76845,0,1428844227,1376265313,2752530
appletv,0,76845,0,1815185659,1906973647,3813947
school-laptop,0,76845,0,2933524,2933553,5867
home,0,76905,0,4099576429,2340787130,4681574
desktopfamily,0,76905,0,650702713,650715898,1301431
dadpc,0,76905,0,650717884,650702742,1301405
regulartv,0,76905,0,1916,1896,3
printer,1,76905,0,20111,9829,19
camera,0,76905,0,102475,414231,828
xbox,0,76905,0,0,0,0
iphone,0,76905,-1,3892340,3783986,7567
googlepixel,0,76905,-1,3805994,3802286,7604
voipphone,0,76905,0,250190,273286,546
nest,0,76905,0,9533,19778,39
toaster,0,76905,0,9849,19232,38
smokedetector,0,76905,0,20331,9379,18
chromecast,0,76905,0,1428844229,1376265316,2752530
appletv,0,76905,0,1815185659,1906973647,3813947
school-laptop,0,76905,0,2968697,2968763,5937
home,0,76965,0,4100878728,2343320272,4686640
desktopfamily,0,76965,0,651382813,651395097,1302790
dadpc,0,76965,0,651397943,651382900,1302765
regulartv,0,76965,0,1919,1897,3
printer,1,76965,0,20119,9835,19
camera,0,76965,0,102577,414471,828
xbox,0,76965,0,0,0,0
iphone,0,76965,-1,3892569,3787427,7574
googlepixel,0,76965,-1,3808051,3802581,7605
voipphone,0,76965,0,250204,273345,546
nest,0,76965,0,9546,19795,39
toaster,0,76965,0,9853,19260,38
smokedetector,0,76965,0,20333,9387,18
chromecast,0,76965,0,1428844231,1376265317,2752530
appletv,0,76965,0,1815185659,1906973647,3813947
school-laptop,0,76965,0,3002667,3002727,6005
home,0,77025,0,4102135634,2345767560,4691535
desktopfamily,0,77025,0,652037609,652050576,1304101
dadpc,0,77025,0,652053251,652038401,1304076
regulartv,0,77025,0,1922,1900,3
printer,1,77025,0,20141,9841,19
camera,0,77025,0,102614,414601,829
xbox,0,77025,0,713083,1407591,140759
iphone,0,77025,-1,3893192,3787473,7574
googlepixel,0,77025,-1,3809404,3805669,7611
voipphone,0,77025,0,250237,273401,546
nest,0,77025,0,9559,19811,39
toaster,0,77025,0,9861,19281,38
smokedetector,0,77025,0,20360,9388,18
chromecast,0,77025,0,1428844232,1376265320,2752530
appletv,0,77025,0,1819905276,1912082629,191208262
school-laptop,0,77025,0,3035409,3035480,6070
home,0,77085,0,4108235535,2350661238,4701322
desktopfamily,0,77085,0,652667289,652680186,1305360
dadpc,0,77085,0,652682957,652668256,1305336
regulartv,0,77085,0,1925,1900,3
printer,1,77085,0,20141,9849,19
camera,0,77085,0,102687,414729,829
xbox,0,77085,0,1101543,3247486,324748
iphone,0,77085,-1,3897258,3792869,7585
googlepixel,0,77085,-1,3813431,3809281,7618
voipphone,0,77085,0,250279,273428,546
nest,0,77085,0,9572,19829,39
toaster,0,77085,0,9869,19310,38
smokedetector,0,77085,0,20380,9394,18
chromecast,0,77085,0,1428844233,1376265322,2752530
appletv,0,77085,0,1821358592,1916275550,191627555
school-laptop,0,77085,0,3066897,3066977,6133
home,0,77145,0,4111062346,2356240330,4712480
desktopfamily,0,77145,0,653272159,653284922,1306569
dadpc,0,77145,0,653287762,653272235,1306544
regulartv,0,77145,0,1928,1900,3
printer,1,77145,0,20162,9861,19
camera,0,77145,0,102749,414892,829
xbox,0,77145,0,2446406,6795993,679599
iphone,0,77145,-1,3900008,3795364,7590
googlepixel,0,77145,-1,3814713,3812240,7624
voipphone,0,77145,0,250334,273475,546
nest,0,77145,0,9574,19845,39
toaster,0,77145,0,9883,19336,38
smokedetector,0,77145,0,20396,9399,18
chromecast,0,77145,0,1428844235,1376265325,2752530
appletv,0,77145,0,1823763593,1916698838,191669883
school-laptop,0,77145,0,3097104,3097222,6194
home,0,77205,0,4115556905,2364803644,4729607
desktopfamily,0,77205,0,653851124,653863809,1307727
dadpc,0,77205,0,653866263,653850880,1307701
regulartv,0,77205,0,1931,1900,3
printer,1,77205,0,20189,9872,19
camera,0,77205,0,102766,414922,829
xbox,0,77205,0,3231079,9556613,955661
iphone,0,77265,-1,3908458,3802117,7604
googlepixel,0,77265,-1,3820003,3816935,7633
voipphone,0,77265,0,250404,273540,547
nest,0,77265,0,9594,19884,39
toaster,0,77265,0,9889,19376,38
smokedetector,0,77265,0,20417,9426,18
chromecast,0,77265,0,1428844241,1376265327,2752530
appletv,0,77265,0,1829319014,1925581029,192558102
school-laptop,0,77265,0,3153698,3153787,6307
home,0,77325,0,4126812795,2376136524,4752273
desktopfamily,0,77325,0,654929931,654943541,1309887
dadpc,0,77325,0,654945039,654930394,1309860
regulartv,0,77325,0,1935,1902,3
printer,1,77325,0,20240,9873,19
camera,0,77325,0,102930,415161,830
xbox,0,77325,0,7391307,14001993,1400199
iphone,0,77325,-1,3910031,3804263,7608
googlepixel,0,77325,-1,3820194,3820540,7641
voipphone,0,77325,0,250445,273566,547
nest,0,77325,0,9601,19913,39
toaster,0,77325,0,9897,19407,38
smokedetector,0,77325,0,20418,9433,18
chromecast,0,77325,0,1428844242,1376265330,2752530
appletv,0,77325,0,1834275460,1928155050,192815505
school-laptop,0,77325,0,3180021,3180119,6360
home,0,77385,0,4132540521,2383745154,4767490
desktopfamily,0,77385,0,655430137,655444009,1310888
dadpc,0,77385,0,655445921,655431005,1310862
regulartv,0,77385,0,1937,1902,3
printer,1,77385,0,20247,9882,19
camera,0,77385,0,102961,415232,830
xbox,0,77385,0,11653208,19471287,1947128
iphone,0,77385,-1,3914285,3804768,7609
googlepixel,0,77385,-1,3822998,3824845,7649
voipphone,0,77385,0,250473,273587,547
nest,0,77385,0,9608,19920,39
toaster,0,,0,9897,19407,38
smokedetector,0,77385,0,20448,9445,18
chromecast,0,77385,0,1428844243,1376265333,2752530
appletv,0,77385,0,1834731710,1933394443,193339444
school-laptop,0,77385,0,3205062,3205164,6410
home,0,77445,0,4137716820,2395391970,4790783
desktopfamily,0,77445,0,655904028,655918501,1311837
dadpc,0,77445,0,655920149,655905492,1311810
regulartv,0,77445,0,1939,1902,3
printer,1,77445,0,20253,9887,19
camera,0,77445,0,103050,415273,830
xbox,0,77445,0,12594613,19624703,1962470
iphone,0,77445,-1,3914493,3806865,7613
googlepixel,0,77445,-1,3826637,3829054,7658
voipphone,0,77445,0,250479,273645,547
nest,0,77445,0,9609,19922,39
toaster,0,,0,9897,19407,38
smokedetector,0,77445,0,20467,9445,18
chromecast,0,77445,0,1428844245,1376265335,2752530
appletv,0,77445,0,1836437828,1933572723,193357272
school-laptop,0,77445,0,3228759,3228870,6457
home,0,77505,0,4140977800,2397376364,4794752
desktopfamily,0,77505,0,656352467,656367235,1312734
dadpc,0,77505,0,656367997,656353391,1312706
regulartv,0,77505,0,1941,1903,3
printer,1,77505,0,20261,9891,19
camera,0,77505,0,103187,415454,830
xbox,0,77505,0,14256577,21386042,2138604
iphone,0,77505,-1,3914734,3811144,7622
googlepixel,0,77505,-1,3831559,3831780,7663
voipphone,0,77505,0,250525,273701,547
nest,0,77505,0,9613,19949,39
toaster,0,,0,9897,19407,38
smokedetector,0,77505,0,20490,9453,18
chromecast,0,77505,0,1428844246,1376265338,2752530
appletv,0,77505,0,1839499287,1939252495,193925249
school-laptop,0,77505,0,3251180,3251294,6502
home,0,77565,0,4146060564,2402161048,4804322
desktopfamily,0,77565,0,656775240,656789481,1313578
dadpc,0,77565,0,656790007,656775685,1313551
regulartv,0,77565,0,1943,1904,3
printer,1,77565,0,20290,9903,19
camera,0,77565,0,103196,415577,831
xbox,0,77565,0,19038512,24891754,2489175
iphone,0,77565,-1,3915033,3815331,7630
googlepixel,0,77565,-1,3833639,3837111,7674
voipphone,0,77565,0,250550,273704,547
nest,0,77565,0,9620,19957,39
toaster,0,,0,9897,19407,38
smokedetector,0,77565,0,20495,9455,18
chromecast,0,77565,0,1428844249,1376265338,2752530
appletv,0,77565,0,1844701338,1943441308,194344130
school-laptop,0,77565,0,3272297,3272420,6544
home,0,77625,0,4155827675,2409991746,4819983
desktopfamily,0,77625,0,657171579,657186477,1314372
dadpc,0,77625,0,657186690,657171883,1314343
regulartv,0,77625,0,1946,1907,3
printer,1,77625,0,20304,9907,19
camera,0,77625,0,103330,415577,831
xbox,0,77625,0,19908319,29156785,2915678
iphone,0,77625,-1,3918125,3818613,7637
googlepixel,0,77625,-1,3837969,3840220,7680
voipphone,0,77625,0,250589,273713,547
nest,0,77625,0,9633,19957,39
toaster,0,,0,9897,19407,38
smokedetector,0,77625,0,20523,9462,18
chromecast,0,77625,0,1428844249,1376265338,2752530
appletv,0,77625,0,1847016621,1943500160,194350016
school-laptop,0,77625,0,3292104,3292231,6584
home,0,77685,0,4159432690,2419096564,4838193
desktopfamily,0,77685,0,657542454,657557721,1315115
dadpc,0,77685,0,657557681,657543275,1315086
regulartv,0,77685,0,1946,1910,3
printer,1,77685,0,20334,9916,19
camera,0,77685,0,103386,415865,831
xbox,0,77685,0,20170994,32711851,3271185
iphone,0,77685,-1,3921159,3823398,7646
googlepixel,0,77685,-1,3841280,3842033,7684
voipphone,0,77685,0,250651,273715,547
nest,0,77685,0,9648,19964,39
toaster,0,,0,9897,19407,38
smokedetector,0,77685,0,20540,9464,18
chromecast,0,77685,0,1428844251,1376265341,2752530
appletv,0,77685,0,1848758358,1944688401,194468840
school-laptop,0,77685,0,3310647,3310794,6621
home,0,77745,0,4161926902,2426832968,4853665
desktopfamily,0,77745,0,657888445,657903383,1315806
dadpc,0,77745,0,657903765,657889046,1315778
regulartv,0,77745,0,1946,1911,3
printer,1,77745,0,20360,9926,19
camera,0,77745,0,103526,416064,832
xbox,0,77745,0,22288704,32929122,3292912
iphone,0,77745,-1,3921374,3824067,7648
googlepixel,0,77745,-1,3841874,3847850,7695
voipphone,0,77745,0,250689,273760,547
nest,0,77745,0,9653,19985,39
toaster,0,,0,9897,19407,38
smokedetector,0,77745,0,20549,9471,18
chromecast,0,77745,0,1428844254,1376265342,2752530
appletv,0,77745,0,1854253459,1947462698,194746269
school-laptop,0,77745,0,3327944,3328113,6656
home,0,77805,0,4169417794,2428469012,4856938
desktopfamily,0,77805,0,658209467,658224804,1316449
dadpc,0,77805,0,658225308,658210359,1316420
regulartv,0,77805,0,1948,1914,3
printer,1,77805,0,20385,9928,19
camera,0,77805,0,103597,416314,832
xbox,0,77805,0,24241357,33763500,3376350
iphone,0,77805,-1,3925607,3828155,7656
googlepixel,0,77805,-1,3842221,3849134,7698
voipphone,0,77805,0,250752,273777,547
nest,0,77805,0,9659,20006,40
toaster,0,,0,9897,19407,38
smokedetector,0,77805,0,20551,9482,18
chromecast,0,77805,0,1428844255,1376265345,2752530
appletv,0,77805,0,1859761624,1950286554,195028655
school-laptop,0,77805,0,3343998,3344198,6688
home,0,77865,0,4176729562,2431128274,4862256
desktopfamily,0,77865,0,658506628,658521990,1317043
dadpc,0,77865,0,658522245,658507393,1317014
regulartv,0,77865,0,1951,1917,3
printer,1,77865,0,20401,9943,19
camera,0,77865,0,103660,416699,833
xbox,0,77865,0,26448715,38309176,3830917
iphone,0,77865,-1,3930557,3831106,7662
googlepixel,0,77865,-1,3844628,3850744,7701
voipphone,0,77865,0,250765,273782,547
nest,0,77865,0,9671,20026,40
toaster,0,,0,9897,19407,38
smokedetector,0,77865,0,20570,9486,18
chromecast,0,77865,0,1428844257,1376265348,2752530
appletv,0,77865,0,1865081143,1955954686,195595468
school-laptop,0,77865,0,3358841,3359050,6718
home,0,77925,0,4184058536,2440380812,4880761
desktopfamily,0,77925,0,658780214,658795632,1317591
dadpc,0,77925,0,658796175,658780397,1317560
regulartv,0,77925,0,1953,1919,3
printer,1,77925,0,20403,9950,19
camera,0,77925,0,103797,416876,833
xbox,0,77925,0,30341334,42882743,4288274
iphone,0,77925,-1,3931131,3832718,7665
googlepixel,0,77925,-1,3848169,3852589,7705
voipphone,0,77925,0,250802,273805,547
nest,0,77925,0,9681,20029,40
toaster,0,,0,9897,19407,38
smokedetector,0,77925,0,20590,9501,19
chromecast,0,77925,0,1428844259,1376265351,2752530
appletv,0,77925,0,1866062876,1956107221,195610722
school-laptop,0,77925,0,3372502,3372707,6745
home,0,77985,0,4188954404,2449597530,4899195
desktopfamily,0,77985,0,659031058,659046581,1318093
dadpc,0,77985,0,659046993,659030750,1318061
regulartv,0,77985,0,1954,1920,3
printer,1,77985,0,20427,9950,19
camera,0,77985,0,103823,416952,833
xbox,0,77985,0,34221934,47247776,4724777
iphone,0,77985,-1,3936832,3837354,7674
googlepixel,0,77985,-1,3852678,3857440,7714
voipphone,0,77985,0,250825,273812,547
nest,0,77985,0,9694,20050,40
toaster,0,,0,9897,19407,38
smokedetector,0,77985,0,20594,9508,19
chromecast,0,77985,0,1428844259,1376265353,2752530
appletv,0,77985,0,1869428104,1958381296,195838129
school-laptop,0,77985,0,3385038,3385241,6770
home,0,78045,0,4195947698,2458357072,4916714
desktopfamily,0,78045,0,659258850,659274969,1318549
dadpc,0,78045,0,659275229,659259020,1318518
regulartv,0,78045,0,1955,1921,3
printer,1,78045,0,20458,9962,19
camera,0,78045,0,103911,416999,833
xbox,0,78045,0,36258391,48845021,4884502
iphone,0,78045,-1,3939533,3841576,7683
googlepixel,0,78045,-1,3857869,3860530,7721
voipphone,0,78045,0,250862,273854,547
nest,0,78045,0,9696,20077,40
toaster,0,,0,9897,19407,38
smokedetector,0,78045,0,20602,9521,19
chromecast,0,78045,0,1428844260,1376265356,2752530
appletv,0,78045,0,1874624425,1959097729,195909772
school-laptop,0,78045,0,3396447,3396633,6793
home,0,78105,0,4202885145,2462054204,4924108
desktopfamily,0,78105,0,659465945,659481101,1318962
dadpc,0,78105,0,659482303,659465846,1318931
regulartv,0,78105,0,1957,1921,3
printer,1,78105,0,20466,9962,19
camera,0,78105,0,104026,417004,834
xbox,0,78105,0,42120034,49647091,4964709
iphone,0,78105,-1,3945102,3842772,7685
googlepixel,0,78105,-1,3863798,3866273,7732
voipphone,0,78105,0,250884,273877,547
nest,0,78105,0,9705,20080,40
toaster,0,,0,9897,19407,38
smokedetector,0,78105,0,20608,9522,19
chromecast,0,78105,0,1428844262,1376265358,2752530
appletv,0,78105,0,1875995975,1963815162,196381516
school-laptop,0,78105,0,3406780,3406984,6813
home,0,78165,0,4209787566,2464241264,4928482
desktopfamily,0,78165,0,659651920,659666986,1319333
dadpc,0,78165,0,659668302,659651464,1319302
regulartv,0,78165,0,1960,1924,3
printer,1,78165,0,20488,9976,19
camera,0,78165,0,104048,417249,834
xbox,0,78165,0,44219808,50773648,5077364
iphone,0,78165,-1,3948001,3847139,7694
googlepixel,0,78165,-1,3868165,3870115,7740
voipphone,0,78165,0,250885,273936,547
nest,0,78165,0,9719,20096,40
toaster,0,,0,9897,19407,38
smokedetector,0,78165,0,20632,9524,19
chromecast,0,78165,0,1428844262,1376265358,2752530
appletv,0,78165,0,1880596132,1969245917,196924591
school-laptop,0,78165,0,3416084,3416261,6832
home,0,78225,0,4216167272,2466938244,4933876
desktopfamily,0,78225,0,659817429,659832886,1319665
dadpc,0,78225,0,659834075,659817857,1319635
regulartv,0,78225,0,1962,1926,3
printer,1,78225,0,20509,9991,19
camera,0,78225,0,104132,417560,835
xbox,0,78225,0,46405579,54666998,5466699
iphone,0,78225,-1,3948691,3850820,7701
googlepixel,0,78225,-1,3870336,3874927,7749
voipphone,0,78225,0,250893,273966,547
nest,0,78225,0,9719,20119,40
toaster,0,,0,9897,19407,38
smokedetector,0,78225,0,20659,9538,19
chromecast,0,78225,0,1428844262,1376265361,2752530
appletv,0,78225,0,1884885223,1974635835,197463583
school-laptop,0,78225,0,3424397,3424541,6849
home,0,,0,4222302986,2474544992,4949089
desktopfamily,0,,0,659817429,659832886,1319665
dadpc,0,,0,659834075,659817857,1319635
regulartv,0,,0,1965,1927,3
printer,1,,0,20509,9991,19
camera,0,,0,104132,417592,835
xbox,0,,0,46813078,56179047,5617904
iphone,0,,-1,3948691,3850820,7701
googlepixel,0,,-1,3870336,3874927,7749
voipphone,0,,0,250911,273970,547
nest,0,,0,9719,20119,40
toaster,0,,0,9897,19407,38
smokedetector,0,,0,20659,9538,19
chromecast,0,,0,1428844265,1376265362,2752530
appletv,0,,0,1886263133,1974778548,197477854
school-laptop,0,,0,3424397,3424541,6849
home,0,,0,4223909876,2477266740,4954533
desktopfamily,0,,0,659817429,659832886,1319665
dadpc,0,,0,659834075,659817857,1319635
regulartv,0,,0,1967,1927,3
printer,1,,0,20509,9991,19
camera,0,,0,104132,417790,835
xbox,0,,0,51480881,58775238,5877523
iphone,0,,-1,3948691,3850820,7701
googlepixel,0,,-1,3870336,3874927,7749
voipphone,0,,0,250938,273998,547
nest,0,,0,9719,20119,40
toaster,0,,0,9897,19407,38
smokedetector,0,,0,20659,9538,19
chromecast,0,,0,1428844268,1376265365,2752530
appletv,0,,0,1886392958,1978980847,197898084
school-laptop,0,,0,3424397,3424541,6849
home,0,,0,4228227769,2481940240,4963880
desktopfamily,0,,0,659817429,659832886,1319665
dadpc,0,,0,659834075,659817857,1319635
regulartv,0,,0,1967,1930,3
printer,1,,0,20509,9991,19
camera,0,,0,104132,418054,836
xbox,0,,0,55159950,58925550,5892555
iphone,0,,-1,3948691,3850820,7701
googlepixel,0,,-1,3870336,3874927,7749
voipphone,0,,0,250968,274013,548
nest,0,,0,9719,20119,40
toaster,0,,0,9897,19407,38
smokedetector,0,,0,20659,9538,19
chromecast,0,,0,1428844270,1376265366,2752530
appletv,0,,0,1887737361,1981376680,198137668
school-laptop,0,,0,3424397,3424541,6849
home,0,,0,4232748923,2482211282,4964422
desktopfamily,0,,0,659817429,659832886,1319665
dadpc,0,,0,659834075,659817857,1319635
regulartv,0,,0,1970,1931,3
printer,1,,0,20509,9991,19
camera,0,,0,104132,418284,836
xbox,0,,0,58592311,60758800,6075880
iphone,0,,-1,3948691,3850820,7701
googlepixel,0,,-1,3870336,3874927,7749
voipphone,0,,0,251030,274040,548
nest,0,,0,9719,20119,40
toaster,0,,0,9897,19407,38
smokedetector,0,,0,20659,9538,19
chromecast,0,,0,1428844271,1376265366,2752530
appletv,0,,0,1892645094,1987075386,198707538
school-laptop,0,,0,3424397,3424541,6849
home,0,,0,4240255067,2485511548,4971023
desktopfamily,0,,0,659817429,659832886,1319665
dadpc,0,,0,659834075,659817857,1319635
regulartv,0,,0,1970,1933,3
printer,1,,0,20509,9991,19
camera,0,,0,104132,418438,836
xbox,0,,0,61504004,65928994,6592899
iphone,0,,-1,3948691,3850820,7701
googlepixel,0,,-1,3870336,3874927,7749
voipphone,0,,0,251050,274102,548
nest,0,,0,9719,20119,40
toaster,0,,0,9897,19407,38
smokedetector,0,,0,20659,9538,19
chromecast,0,,0,1428844271,1376265369,2752530
appletv,0,,0,1895729661,1989642198,198964219
school-laptop,0,,0,3424397,3424541,6849
home,0,0,0,4245651719,2494818178,4989636
desktopfamily,0,0,0,659885047,659900040,1319800
dadpc,0,0,0,659901887,659885090,1319770
regulartv,0,0,0,1971,1933,3
printer,1,0,0,20511,10001,20
camera,0,0,0,104257,418557,837
xbox,0,0,0,64379452,70428142,7042814
iphone,0,0,-1,3953267,3851706,7703
googlepixel,0,0,-1,3873948,3878197,7756
voipphone,0,0,0,251052,274126,548
nest,0,0,0,9719,20142,40
toaster,0,0,0,9904,19424,38
smokedetector,0,0,0,20685,9540,19
chromecast,0,0,0,1428844273,1376265372,2752530
appletv,0,0,0,1900204451,1994547879,199454787
school-laptop,0,0,0,3427759,3427938,6855
home,0,60,0,4252399364,2503158772,5006317
desktopfamily,0,60,0,659940296,659955458,1319910
dadpc,0,60,0,659957378,659940269,1319880
regulartv,0,60,0,1974,1934,3
printer,1,60,0,20531,10008,20
camera,0,60,0,104343,418650,837
xbox,0,60,0,64531602,74106607,7410660
iphone,0,60,-1,3956537,3851954,7703
googlepixel,0,60,-1,3876007,3878515,7757
voipphone,0,60,0,251079,274170,548
nest,0,60,0,9720,20166,40
toaster,0,60,0,9904,19441,38
smokedetector,0,60,0,20706,9549,19
chromecast,0,60,0,1428844273,1376265375,2752530
appletv,0,60,0,1905737144,1995127187,199512718
school-laptop,0,60,0,3430528,3430699,6861
home,0,120,0,4257622819,2509979266,5019958
desktopfamily,0,120,0,659984172,659999475,1319998
dadpc,0,120,0,660001247,659983739,1319967
regulartv,0,120,0,1977,1935,3
printer,1,120,0,20561,10021,20
camera,0,120,0,104397,418886,837
xbox,0,120,0,66207437,75953255,7595325
iphone,0,120,-1,3961692,3856739,7713
googlepixel,0,120,-1,3879937,3883154,7766
voipphone,0,120,0,251121,274170,548
nest,0,120,0,9729,20190,40
toaster,0,120,0,9905,19463,38
smokedetector,0,120,0,20708,9559,19
chromecast,0,120,0,1428844275,1376265375,2752530
appletv,0,120,0,1911073108,2000935057,200093505
school-laptop,0,120,0,3432716,3432868,6865
home,0,180,0,4264022682,2513461158,5026922
desktopfamily,0,180,0,660017435,660033624,1320067
dadpc,0,180,0,660034544,660017547,1320035
regulartv,0,180,0,1980,1937,3
printer,1,180,0,20591,10030,20
camera,0,180,0,104458,419178,838
xbox,0,180,0,71871293,78429708,7842970
iphone,0,180,-1,3962969,3857001,7714
googlepixel,0,180,-1,3881818,3889075,7778
voipphone,0,180,0,251180,274205,548
nest,0,180,0,9736,20208,40
toaster,0,180,0,9906,19466,38
smokedetector,0,180,0,20732,9569,19
chromecast,0,180,0,1428844278,1376265376,2752530
appletv,0,180,0,1913556170,2005815639,200581563
school-laptop,0,180,0,3434391,3434572,6869
home,0,240,0,4271419332,2518041642,5036083
desktopfamily,0,240,0,660042357,660058650,1320117
dadpc,0,240,0,660059462,660042700,1320085
regulartv,0,240,0,1982,1940,3
printer,1,240,0,20618,10035,20
camera,0,240,0,104561,419317,838
xbox,0,240,0,73207171,81776684,8177668
iphone,0,240,-1,3967567,3859276,7718
googlepixel,0,240,-1,3884472,3889147,7778
voipphone,0,240,0,251202,274268,548
nest,0,240,0,9741,20230,40
toaster,0,240,0,9910,19489,38
smokedetector,0,240,0,20732,9581,19
chromecast,0,240,0,1428844279,1376265378,2752530
appletv,0,240,0,1918423102,2006961702,200696170
school-laptop,0,240,0,3435623,3435842,6871
home,0,300,0,4277054500,2524156786,5048313
desktopfamily,0,300,0,660059684,660076257,1320152
dadpc,0,300,0,660077039,660060019,1320120
regulartv,0,300,0,1985,1941,3
printer,1,300,0,20635,10039,20
camera,0,300,0,104620,420628,841
xbox,0,300,0,76917615,83004066,8300406
iphone,0,300,-1,3972856,3865151,7730
googlepixel,0,300,-1,3890067,3890398,7780
voipphone,0,300,0,251265,274296,548
nest,0,300,0,9749,20261,40
toaster,0,300,0,9917,19495,38
smokedetector,0,300,0,20754,9585,19
chromecast,0,300,0,1428844280,1376265379,2752530
appletv,0,300,0,1920206754,2008873774,200887377
school-laptop,0,300,0,3436475,3436733,6873
home,0,360,0,4282041325,2526431310,5052862
desktopfamily,0,360,0,660071244,660087386,1320174
dadpc,0,360,0,660088246,660071850,1320143
regulartv,0,360,0,1988,1943,3
printer,1,360,0,20655,10052,20
camera,0,360,0,104640,420782,841
xbox,0,360,0,78484541,88361478,8836147
iphone,0,360,-1,3975140,3866652,7733
googlepixel,0,360,-1,3894450,3891994,7783
voipphone,0,360,0,251281,274336,548
nest,0,360,0,9755,20284,40
toaster,0,360,0,9930,19517,39
smokedetector,0,360,0,20769,9590,19
chromecast,0,360,0,1428844283,1376265380,2752530
appletv,0,360,0,1920889519,2014781292,201478129
school-laptop,0,360,0,3437070,3437309,6874
home,0,420,0,4284093159,2536116282,5072232
desktopfamily,0,420,0,660078398,660093595,1320187
dadpc,0,420,0,660094918,660078184,1320156
regulartv,0,420,0,1988,1944,3
printer,1,420,0,20670,10058,20
camera,0,420,0,104748,421100,842
xbox,0,420,0,81328442,93949063,9394906
iphone,0,420,-1,3980615,3872074,7744
googlepixel,0,420,-1,3896884,3896498,7792
voipphone,0,420,0,251285,274369,548
nest,0,420,0,9760,20288,40
toaster,0,420,0,9945,19530,39
smokedetector,0,420,0,20775,9599,19
chromecast,0,420,0,1428844283,1376265382,2752530
appletv,0,420,0,1925389018,2015606714,201560671
school-laptop,0,420,0,3437424,3437640,6875
home,0,480,0,4290722237,2546197098,5092394
desktopfamily,0,480,0,660082016,660096876,1320193
dadpc,0,480,0,660098349,660081448,1320162
regulartv,0,480,0,1989,1947,3
printer,1,480,0,20688,10062,20
camera,0,480,0,104823,421398,842
xbox,0,480,0,86830548,95685789,9568578
iphone,0,480,-1,3983177,3872511,7745
googlepixel,0,480,-1,3897716,3900746,7801
voipphone,0,480,0,251345,274411,548
nest,0,480,0,9774,20314,40
toaster,0,480,0,9947,19536,39
smokedetector,0,480,0,20804,9609,19
chromecast,0,480,0,1428844283,1376265384,2752530
appletv,0,480,0,1925646363,2016790288,201679028
school-laptop,0,480,0,3437589,3437803,6875
home,0,540,0,4295915469,2549335536,5098671
desktopfamily,0,540,0,660083035,660098480,1320196
dadpc,0,540,0,660099772,660082733,1320165
regulartv,0,540,0,1990,1948,3
printer,1,540,0,20710,10075,20
camera,0,540,0,104875,421605,843
xbox,0,540,0,92151455,98466275,9846627
iphone,0,540,-1,3988158,3875454,7750
googlepixel,0,540,-1,3898276,3902661,7805
voipphone,0,540,0,251358,274465,548
nest,0,540,0,9782,20332,40
toaster,0,540,0,9953,19557,39
smokedetector,0,540,0,20823,9613,19
chromecast,0,540,0,1428844284,1376265385,2752530
appletv,0,540,0,1927820029,2018725796,201872579
school-laptop,0,540,0,3437650,3437840,6875
home,0,600,0,4302667934,2554346008,5108692
desktopfamily,0,600,0,660083473,660098684,1320197
dadpc,0,600,0,660100520,660082803,1320165
regulartv,0,600,0,1991,1948,3
printer,1,600,0,20711,10087,20
camera,0,600,0,104882,421615,843
xbox,0,600,0,94508681,99416718,9941671
iphone,0,600,-1,3993989,3875974,7751
googlepixel,0,600,-1,3898665,3902902,7805
voipphone,0,600,0,251403,274501,549
nest,0,600,0,9785,20356,40
toaster,0,600,0,9962,19579,39
smokedetector,0,600,0,20825,9620,19
chromecast,0,600,0,1428844285,1376265387,2752530
appletv,0,600,0,1929709228,2018941513,201894151
